simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
0,0.9284318350293146,"11,18,20,23,26,29,32,37,38,39,40,43,45,55,57,58,60,64,76,80,81,87,92,96,97,98",0.9052364949003361,"98,97,40,55,11,64,29,39,26,45,43,18,38,65,86,13,92,81,7,83,96,6,14,60,0,77,61,51,32,42,47,33,49,34,71,10,73,12,75,52,22,37,80,87,53",0.9228794861953079,"98,97,40,55,11,64,29,39,26,45,43,18,38,65,86,13,92,81,7,83,96,6,14,60,0,77,61,51",0.724764647799424,"11,29,40,58,98",0.8726622267409324,"11,29,39,40,55,64,97,98"
1,0.9471185330713818,"5,7,9,10,12,13,14,15,16,17,20,30,39,42,45,46,47,48,49,50,51,52,53,54,57,58,59,61,66,67,69,71,75,76,77,78,80,81,89,91,97,98,99",0.9190891634200216,"10,5,66,14,51,42,58,50,67,71,13,45,20,52,47,54,78,80,59,77,98,63,39,22,86,15,43,7,31,17,90,61,91,11,27,36,94,18,30",0.9544082226144096,"10,5,66,14,51,42,58,50,67,71,13,45,20,52",0.8341907806377854,"5,10,14,66",0.8893254747871644,"5,10,14,42,51,66"
2,0.9274173710517363,"2,3,5,9,11,12,16,24,26,33,42,45,46,47,49,52,54,63,75,82,85,88,89,90,91,92,94,96",0.9278727134744721,"96,11,16,92,63,2,5,33,49,94,12,9,52,91,24,88,8,29,18,45,41,64,38,75,6",0.9445241148300316,"96,11,16,92,63,2,5,33,49,94,12,9,52,91",0.840308272054013,"11,16,63,92,96",0.8722084107502682,"2,11,16,63,92,96"
3,0.9541991064635521,"0,2,8,13,14,17,22,24,25,27,35,38,42,43,44,45,48,49,51,56,57,58,60,61,62,63,64,65,66,67,71,77,81,82,83,88,89,91,92,96",0.9391113831509459,"91,45,61,82,8,48,60,57,51,14,56,92,13,58,99,65,20,83,27,88,67,64,40,31,43,98,78,37,63,19,6,26",0.9460531659906986,"91,45,61,82,8,48,60,57,51,14,56,92,13,58,99,65,20,83,27,88,67,64,40,31,43,98",0.7301199581262049,"45,61,91",0.8409425036181933,"8,45,57,61,82,91"
4,0.9443987493536452,"6,8,9,10,14,16,17,20,24,28,31,38,40,41,46,49,54,65,68,69,76,79,80,81,83,84,86,88,92,96",0.9064533673411976,"65,38,54,88,83,79,28,24,76,84,96,92,8,49,98,36,86,31,67,85,51,69,55,16,9,57,40,80,6,11,90,17,23,43,35,34,45,94,95,72,82,7,91",0.9433270729570499,"65,38,54,88,83,79,28,24,76,84,96,92,8,49,98",0.855363874324509,"38,54,65,83,88",0.8928002100485737,"28,38,54,65,79,83,88"
5,0.9464585322694634,"0,2,4,7,16,17,31,32,40,41,43,45,49,50,52,54,57,63,64,67,72,75,79,88,91,94,95,99",0.9011064894988697,"16,43,17,95,2,41,50,45,64,0,94,67,79,60,22,63,54,40,29,56,11,88,92,6,62,73,89,27,91,47,98,20,70,52,74,81,33,90,8",0.9509578606071396,"16,43,17,95,2,41,50,45,64,0,94,67,79,60",0.799693570923765,"16,17,43",0.8986383327668711,"2,16,17,41,43,45,95"
6,0.9433416989885163,"0,1,4,11,14,15,18,19,23,38,41,43,44,45,46,49,52,53,55,65,67,80,81,90,99",0.9216656888628141,"53,4,14,80,23,44,18,19,41,81,90,45,15,71,0,49,46,11,17,87,95,79,97,58,82,13,66,77,20,50,55,94,28,54,33,72,62,31",0.957462816292385,"53,4,14,80,23,44,18,19,41,81,90,45,15,71,0",0.8596715665504167,"4,14,23,41,53,80",0.9012961333289875,"4,14,18,23,41,44,53,80"
7,0.9444075800335244,"0,4,17,18,25,26,31,33,40,45,48,54,56,58,61,65,67,74,78,79,85,87,91,92,93,95,98",0.9169271603655172,"74,4,92,65,54,18,95,26,93,17,61,79,58,63,85,78,25,60,42,13,34,35,84,14,30,22,44,20,21,40,62,69,7,10,67,48,57,55,41,49,2,29,80,86",0.9303009468379663,"74,4,92,65,54,18,95,26,93,17,61,79,58,63,85,78,25,60,42,13,34,35,84,14,30,22,44,20",0.7962126481349717,"4,54,74,92,93",0.8239782118006976,"4,18,54,65,74,92,93"
8,0.9327889055918959,"0,6,9,12,14,15,17,18,26,30,31,34,35,39,40,41,43,46,47,48,49,51,58,61,64,65,66,67,68,69,71,72,75,77,80,81,82,85,86,87,90,92,96",0.9048754723113802,"66,86,12,49,15,64,82,68,58,81,6,18,46,47,90,62,21,92,31,75,80,35,34,14,30,65,71,0,76,87,61,85,95,25,24,99,29",0.9079158710166714,"66,86,12,49,15,64,82,68,58,81,6,18,46,47,90,62,21,92,31,75,80,35,34,14,30,65,71,0,76,87,61,85,95,25,24,99",0.7773696826880104,"12,49,66,86",0.8593778355611533,"12,15,49,64,66,86"
9,0.9295687037066077,"2,3,6,9,11,12,14,19,20,21,25,27,34,41,42,47,49,50,52,53,56,57,58,59,61,63,65,67,68,72,74,75,77,80,84,88,89,90,93,95,98,99",0.9293465476955888,"67,90,59,41,20,6,56,99,27,14,84,61,21,47,50,73,53,77,42,10,72,97,9,1,44,11,39,34,95,8,58,63,70,76,16,17,52,92",0.944343385239432,"67,90,59,41,20,6,56,99,27,14,84,61,21,47,50,73,53",0.7620709121987173,"20,41,67,90",0.8664659421767107,"6,20,41,56,59,67,90,99"
